Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO29,OUT019,0.013878239
FDF57,OUT013,0.19182149
FDI33,OUT035,0.10945669
DRJ47,OUT049,0.19570227
FDB34,OUT046,0.100922175
FDY22,OUT027,0.24336316
DRL11,OUT017,0.1810129
FDY46,OUT035,0.23577212
FDG17,OUT013,0.3031639
FDE52,OUT018,0.063943975
DRP47,OUT027,0.44200686
FDO01,OUT010,0.030000333
FDL09,OUT046,0.19449587
FDR57,OUT013,0.17535457
DRD37,OUT035,0.06884689
FDQ36,OUT027,0.08004893
FDL33,OUT049,0.28903797
FDL48,OUT045,0.038957108
FDL28,OUT049,0.27013198
NCN29,OUT046,0.068415575
FDO13,OUT035,0.19679473
FDB38,OUT045,0.18787214
FDI36,OUT035,0.24008681
FDI58,OUT035,0.098310694
FDH22,OUT018,0.13425145
FDQ27,OUT013,0.10038681
FDT33,OUT046,0.21231058
FDC56,OUT045,0.11947496
FDF14,OUT046,0.19852178
FDQ39,OUT017,0.22082783
NCM43,OUT017,0.19529328
FDS46,OUT035,0.13869362
FDI22,OUT049,0.2806669
NCE43,OUT045,0.18678167
FDZ36,OUT010,0.0
FDR13,OUT019,0.013878239
FDP46,OUT018,0.07190213
FDW56,OUT019,0.018456638
FDB40,OUT017,0.17966522
FDM28,OUT018,0.19171219
FDV49,OUT013,0.32930142
NCS53,OUT018,0.15658014
FDO03,OUT049,0.23283626
FDT15,OUT035,0.22472383
FDD33,OUT049,0.32792047
FDX13,OUT017,0.29395348
FDH60,OUT013,0.23619753
DRH51,OUT046,0.07451302
NCL07,OUT049,0.040183797
FDW51,OUT045,0.23917481
FDF21,OUT019,0.029770738
FDH26,OUT019,0.013878239
FDJ03,OUT049,0.043763258
FDU35,OUT017,0.12031563
DRL01,OUT018,0.27366748
FDE59,OUT045,0.039489888
FDI60,OUT035,0.06873929
DRH39,OUT035,0.07843634
FDK36,OUT049,0.053465813
FDN52,OUT045,0.09068975
FDU12,OUT017,0.3032908
NCT05,OUT027,0.45149088
FDS37,OUT027,0.2330945
FDK24,OUT017,0.05700384
DRF36,OUT013,0.22499463
FDN46,OUT010,0.01890679
NCN06,OUT045,0.1665123
FDD59,OUT035,0.080236346
FDM14,OUT045,0.12069224
FDO10,OUT018,0.04222481
FDU35,OUT013,0.08460928
NCA30,OUT018,0.20649602
NCO41,OUT049,0.109513685
FDI24,OUT046,0.19209428
FDZ16,OUT046,0.22502045
FDV47,OUT046,0.10898991
FDV16,OUT045,0.035923634
FDZ22,OUT035,0.09903875
FDO20,OUT010,0.0868784
FDW38,OUT013,0.047905914
FDW52,OUT045,0.19434091
FDT43,OUT019,0.013878239
NCS29,OUT045,0.30367592
NCC31,OUT017,0.16367494
FDA21,OUT017,0.2202037
FDQ55,OUT046,0.14478397
NCE54,OUT049,0.07780709
FDD45,OUT017,0.0974627
NCP17,OUT017,0.06206677
FDR47,OUT035,0.2431489
DRM35,OUT013,0.2000852
FDR47,OUT019,0.016767342
FDX19,OUT010,0.018633751
FDV22,OUT027,0.28497824
FDQ46,OUT027,0.21520142
DRO47,OUT045,0.12740026
FDB44,OUT010,0.035229184
FDN02,OUT010,0.0077250144
FDW10,OUT045,0.18880899
FDJ41,OUT019,0.05302848
FDM50,OUT046,0.083496496
FDW10,OUT035,0.21554859
FDY48,OUT049,0.11890044
NCE30,OUT027,0.3946014
FDO04,OUT045,0.053341076
FDQ26,OUT010,0.013878239
NCX29,OUT018,0.14783402
FDE39,OUT046,0.13419195
NCR54,OUT027,0.36424568
NCP55,OUT027,0.13051243
FDX22,OUT017,0.2483164
FDI05,OUT035,0.07334421
FDC51,OUT027,0.22857502
FDC10,OUT013,0.11725193
FDJ46,OUT045,0.19637689
FDV10,OUT010,0.013878239
FDX12,OUT027,0.42076647
FDL43,OUT019,0.013878239
DRB13,OUT046,0.23363087
FDF59,OUT027,0.24585335
FDT35,OUT049,0.1644538
NCJ19,OUT035,0.05074106
FDT35,OUT018,0.21101144
FDI48,OUT046,0.054263018
DRC24,OUT019,0.013878239
NCZ05,OUT017,0.12090295
FDJ57,OUT049,0.19794899
FDX11,OUT017,0.22549607
FDE09,OUT035,0.12541737
NCK06,OUT049,0.13128431
DRE37,OUT017,0.21314691
FDV56,OUT046,0.12952991
FDY43,OUT017,0.18955071
FDV35,OUT013,0.1690298
FDF05,OUT019,0.052223004
FDA36,OUT035,0.21418406
FDS13,OUT027,0.46109045
FDU47,OUT013,0.14800936
FDI36,OUT010,0.010834049
FDH48,OUT046,0.09847498
FDZ14,OUT013,0.12746482
FDS46,OUT013,0.12661706
FDE21,OUT017,0.12748359
FDA26,OUT049,0.17711243
FDV12,OUT046,0.12387143
FDL46,OUT019,0.013878239
FDN57,OUT013,0.15967041
NCJ18,OUT017,0.13637352
FDO36,OUT045,0.20223111
FDX55,OUT018,0.23508906
FDT25,OUT019,0.013878239
FDD16,OUT049,0.07217218
NCX18,OUT013,0.23389316
NCG55,OUT018,0.100293286
NCV18,OUT049,0.09568601
NCS18,OUT035,0.12988587
FDC37,OUT045,0.11837009
FDE47,OUT046,0.16370478
DRG49,OUT019,0.040792093
FDC39,OUT049,0.23117368
FDH24,OUT019,0.014412401
FDV39,OUT027,0.37453428
NCL17,OUT045,0.15182053
NCY53,OUT035,0.13351257
FDH52,OUT013,0.050049163
NCD19,OUT018,0.031581454
FDI44,OUT046,0.07430483
DRD49,OUT027,0.44206214
FDN08,OUT035,0.13163012
FDO20,OUT027,0.42643988
FDY02,OUT046,0.29793653
FDX23,OUT045,0.09058475
FDX01,OUT017,0.1352725
FDH20,OUT027,0.18410352
NCX41,OUT017,0.23506182
FDD21,OUT027,0.22269422
DRH11,OUT019,0.013878239
DRE60,OUT018,0.24593455
FDB10,OUT013,0.29919544
FDH38,OUT013,0.122369766
NCL07,OUT018,0.04422593
FDD48,OUT046,0.13262805
NCT54,OUT027,0.18830964
FDF32,OUT027,0.37275907
DRH51,OUT045,0.0907136
DRG03,OUT035,0.18899632
NCY42,OUT019,0.013878239
FDH32,OUT017,0.106952935
NCJ06,OUT027,0.24055094
FDH47,OUT027,0.1681986
FDZ08,OUT018,0.056394093
FDK16,OUT017,0.11345545
DRG01,OUT018,0.054948226
NCM53,OUT027,0.20956409
NCB07,OUT035,0.24096353
NCZ06,OUT035,0.31101626
FDU48,OUT049,0.148637
NCB55,OUT027,0.1251278
FDP15,OUT013,0.31779888
FDF17,OUT046,0.22655576
NCN06,OUT049,0.19654472
DRM48,OUT018,0.030248052
FDH10,OUT046,0.20714687
FDC60,OUT018,0.071103804
FDE35,OUT018,0.049068637
DRI23,OUT013,0.17782451
NCR38,OUT013,0.29333293
FDP04,OUT035,0.07561339
NCW17,OUT045,0.15388365
FDX34,OUT017,0.13356936
NCK53,OUT045,0.10836578
NCO54,OUT010,0.013878239
NCH55,OUT046,0.13828962
FDT44,OUT027,0.23482132
DRG49,OUT046,0.2682265
FDX46,OUT010,0.013878239
DRG36,OUT049,0.2125101
FDU37,OUT049,0.0632532
FDK10,OUT049,0.20417203
DRF37,OUT027,0.47458076
FDC44,OUT035,0.115606725
FDP15,OUT046,0.26337573
FDZ27,OUT027,0.09353008
FDY22,OUT019,0.013878239
DRG51,OUT035,0.19951943
FDN58,OUT045,0.26066238
FDW01,OUT049,0.18122181
FDX24,OUT018,0.08032009
FDO51,OUT017,0.038991176
FDJ52,OUT027,0.30294806
NCY06,OUT010,0.0
FDE20,OUT018,0.17880602
FDT23,OUT010,0.016143147
FDQ51,OUT046,0.05860217
FDE35,OUT046,0.08152738
FDB46,OUT013,0.24693221
NCG19,OUT035,0.2815356
NCL06,OUT018,0.24911422
FDT36,OUT019,0.013878239
FDC56,OUT049,0.13973396
FDJ26,OUT049,0.2347248
FDZ59,OUT017,0.188217
FDV11,OUT027,0.3060375
FDR13,OUT010,0.02142934
FDI15,OUT018,0.27361536
FDF47,OUT018,0.25989294
NCB54,OUT019,0.013878239
NCK19,OUT027,0.3443646
FDX16,OUT017,0.18097258
FDL50,OUT045,0.14218338
NCE31,OUT035,0.042396646
DRJ01,OUT049,0.17471844
FDE22,OUT013,0.1820353
FDY20,OUT019,0.013878239
NCO14,OUT045,0.041918408
NCR50,OUT017,0.18660001
DRM47,OUT017,0.21850607
FDO27,OUT010,0.017904583
FDJ20,OUT027,0.22840469
NCX17,OUT013,0.26847515
FDG59,OUT049,0.038563572
FDD52,OUT045,0.107819125
FDO48,OUT017,0.26486135
FDC59,OUT019,0.013878239
FDS15,OUT018,0.090150736
FDB47,OUT035,0.25726995
FDV14,OUT019,0.013878239
FDB27,OUT013,0.25821123
FDA35,OUT035,0.14332509
FDN51,OUT018,0.3033324
FDO39,OUT019,0.016039621
FDB28,OUT049,0.25185898
DRJ25,OUT046,0.039137147
FDH46,OUT027,0.19610392
FDI10,OUT045,0.19766015
FDU21,OUT018,0.040278006
FDD09,OUT049,0.21509457
FDD10,OUT046,0.20983711
FDN31,OUT010,0.0
FDA46,OUT018,0.21524787
FDM56,OUT046,0.11081725
FDF11,OUT010,0.032444417
FDS32,OUT018,0.1376577
NCM06,OUT013,0.17453215
FDZ26,OUT045,0.27879804
FDO01,OUT013,0.13910317
FDJ46,OUT049,0.225156
FDG26,OUT019,0.048662357
FDZ38,OUT035,0.2209645
NCO55,OUT013,0.10085623
FDT60,OUT035,0.14574797
FDW37,OUT049,0.08371121
NCK42,OUT018,0.23341891
FDA45,OUT046,0.18055937
FDW55,OUT018,0.28186247
FDY44,OUT017,0.24187364
FDQ31,OUT017,0.09214776
FDM09,OUT049,0.19138609
FDH12,OUT018,0.09834768
NCQ43,OUT035,0.13768876
FDT33,OUT035,0.20516491
NCT41,OUT018,0.14721023
DRJ25,OUT010,0.013878239
NCQ41,OUT046,0.22975379
NCN17,OUT049,0.11556983
DRO35,OUT027,0.23261783
FDU27,OUT018,0.04052125
FDY43,OUT027,0.32391453
FDG46,OUT035,0.13726291
DRL49,OUT018,0.14476119
NCB55,OUT049,0.060756005
FDK28,OUT049,0.3751819
FDO49,OUT045,0.039935328
FDT03,OUT013,0.2007674
FDW33,OUT027,0.2044617
FDR02,OUT035,0.13579223
FDF50,OUT013,0.2246691
FDA40,OUT018,0.076997206
NCT53,OUT018,0.16978273
FDY60,OUT035,0.17278166
FDP44,OUT027,0.195948
NCQ50,OUT045,0.23569062
NCC30,OUT017,0.21191476
FDQ60,OUT018,0.110143565
FDG41,OUT046,0.13250133
FDQ03,OUT046,0.2639117
FDM03,OUT045,0.11001021
FDZ51,OUT018,0.06813841
DRF51,OUT035,0.03298468
FDF39,OUT017,0.31472683
FDW52,OUT035,0.1986694
FDY22,OUT049,0.16924192
FDG14,OUT013,0.16752659
FDA57,OUT017,0.034345992
FDL45,OUT019,0.013878239
FDX28,OUT046,0.107788466
NCQ54,OUT013,0.19491337
FDH40,OUT045,0.07879799
FDU52,OUT035,0.1839466
FDT60,OUT010,0.0
FDK08,OUT045,0.10401985
FDN04,OUT049,0.2115724
FDE50,OUT013,0.23060645
FDI16,OUT049,0.04120326
FDM50,OUT049,0.044273213
NCV30,OUT049,0.06522335
FDT44,OUT013,0.1098557
FDY60,OUT013,0.16148365
FDT56,OUT017,0.053995505
FDV58,OUT018,0.21060324
FDU04,OUT013,0.12938857
NCN05,OUT027,0.33779705
FDI53,OUT018,0.15961695
FDD34,OUT046,0.19153877
FDW47,OUT027,0.24212517
FDT51,OUT027,0.20484845
FDO27,OUT013,0.065430254
NCQ18,OUT018,0.09107109
NCW05,OUT013,0.098359354
FDI15,OUT010,0.08604758
NCH43,OUT010,0.02515096
FDT40,OUT049,0.15047571
NCG19,OUT017,0.2733314
NCM30,OUT035,0.040429007
FDB38,OUT017,0.18750466
FDB22,OUT046,0.17327517
FDC58,OUT046,0.055143565
NCI29,OUT013,0.15201585
FDA23,OUT010,0.0
DRG48,OUT013,0.17730418
FDV21,OUT013,0.10937338
NCG18,OUT019,0.013878239
FDG40,OUT045,0.03210848
FDU24,OUT018,0.0793421
FDA22,OUT049,0.19320805
FDY35,OUT046,0.07590851
FDJ15,OUT045,0.21256916
NCW18,OUT018,0.23553957
FDK56,OUT018,0.20441788
FDF44,OUT046,0.15563077
FDP51,OUT049,0.12974466
FDU22,OUT027,0.22623038
FDM28,OUT017,0.21289384
NCL42,OUT046,0.247458
FDJ15,OUT019,0.035769872
FDI32,OUT018,0.10102955
DRL11,OUT046,0.1968362
DRO59,OUT018,0.05895309
FDA07,OUT019,0.013878239
NCO53,OUT013,0.1965198
FDO21,OUT045,0.257292
FDW39,OUT045,0.20015225
NCV17,OUT013,0.15112044
FDE22,OUT046,0.17929998
NCB06,OUT018,0.16045122
DRF48,OUT017,0.19237255
FDB05,OUT013,0.32233387
FDP28,OUT027,0.4339288
FDP23,OUT046,0.24223004
NCS41,OUT018,0.1966692
FDS40,OUT018,0.03502569
FDA16,OUT017,0.24553232
FDN20,OUT035,0.21298297
FDF04,OUT027,0.4567545
DRG36,OUT018,0.18217793
FDW16,OUT018,0.086155616
FDU09,OUT017,0.053072184
FDW01,OUT046,0.18888102
FDB15,OUT045,0.29627267
NCJ17,OUT049,0.1026196
NCT18,OUT018,0.19996053
FDG16,OUT018,0.24237975
FDP27,OUT017,0.20313458
FDQ44,OUT027,0.24338387
FDL50,OUT027,0.23001651
FDW57,OUT027,0.30272114
FDS34,OUT013,0.11000688
NCV30,OUT035,0.062374376
FDD26,OUT018,0.19344786
FDA03,OUT045,0.18270095
FDS27,OUT018,0.21975844
FDM12,OUT013,0.22134826
NCV42,OUT027,0.21802329
NCS41,OUT046,0.21963367
FDN56,OUT018,0.13842483
DRK59,OUT046,0.26682395
NCG18,OUT046,0.11410899
NCN26,OUT017,0.12680657
FDI60,OUT027,0.13633919
NCI43,OUT049,0.055422425
NCL17,OUT049,0.16807853
FDQ19,OUT019,0.060277246
FDY43,OUT049,0.20561497
FDR36,OUT049,0.043295875
FDJ58,OUT049,0.18586144
DRY23,OUT045,0.03939607
FDK26,OUT027,0.33465105
DRH03,OUT045,0.100666404
FDC10,OUT010,0.021221813
FDD23,OUT013,0.22102459
FDP32,OUT045,0.12435433
FDO31,OUT035,0.090893485
FDQ57,OUT013,0.16604128
FDX32,OUT027,0.25861597
FDC39,OUT027,0.39373952
FDU55,OUT046,0.264879
FDL45,OUT013,0.13180946
DRK37,OUT049,0.22662711
FDK22,OUT013,0.27035552
DRG37,OUT027,0.30544308
FDK22,OUT017,0.24519745
DRH36,OUT018,0.04902251
DRC36,OUT018,0.18715993
DRE03,OUT027,0.09068537
FDF34,OUT046,0.24411929
FDZ22,OUT046,0.1042934
FDC44,OUT010,0.015790654
FDN31,OUT027,0.3550332
FDO03,OUT017,0.27387705
FDA01,OUT049,0.042849824
NCH42,OUT049,0.3210338
FDF46,OUT018,0.11471765
DRL35,OUT046,0.063431256
FDW46,OUT049,0.0499409
FDB58,OUT046,0.18633384
FDD47,OUT018,0.16904804
NCO17,OUT045,0.12983856
FDJ26,OUT017,0.2714101
FDU37,OUT045,0.08103598
